version_order,version_id,version_title,version_selector_title,version_title_mismatch,section_type,section_order,body_order,policy_title,common_title,fighter_order,fighter_id,fighter_alpha,fighter_tool_name,fighter_url_name,detail_order,detail_title,category,text_html,data_json_path
12,20241202,2024.12.02 update,2024.12.02 update,false,fighter,22,1,,,22,豪鬼,GOUKI,gouki,gouki_akuma,10,【弱】百鬼襲<br>(↓↘→+弱K),調整,相手を飛び越えた際に他の強度と同様に移動速度が変化するように変更しました。,raw/battle-change/official/versions/20241202/data.json
12,20241202,2024.12.02 update,2024.12.02 update,false,fighter,22,1,,,22,豪鬼,GOUKI,gouki,gouki_akuma,11,百鬼潜影<br>（百鬼襲中に↓ホールド）,調整,相手を飛び越えた際の着地硬直を5F増加しました。,raw/battle-change/official/versions/20241202/data.json
12,20241202,2024.12.02 update,2024.12.02 update,false,fighter,23,1,,,23,ベガ,VEGA,vega,vega_mbison,1,しゃがみ強K,共通調整,ガード時の硬直差を-11F⇒-12Fに変更しました。,raw/battle-change/official/versions/20241202/data.json
12,20241202,2024.12.02 update,2024.12.02 update,false,fighter,23,1,,,23,ベガ,VEGA,vega,vega_mbison,2,ジャンプ弱K,調整,めくり用の攻撃判定を、ジャンプ中Kと同等の長さになるよう後方に拡大しました。,raw/battle-change/official/versions/20241202/data.json
12,20241202,2024.12.02 update,2024.12.02 update,false,fighter,23,1,,,23,ベガ,VEGA,vega,vega_mbison,3,イビルニー<br>（←+強K）<br>,調整,ガード時のドライブゲージ減少量を5000⇒3000に変更しました。,raw/battle-change/official/versions/20241202/data.json
12,20241202,2024.12.02 update,2024.12.02 update,false,fighter,23,1,,,23,ベガ,VEGA,vega,vega_mbison,4,【中・強】サイコクラッシャーアタック<br>（←溜め→+P）,調整,①中版のドライブゲージ増加量を2500⇒3500に変更しました。<br>②強版のドライブゲージ増加量を3000⇒5000に変更しました。,raw/battle-change/official/versions/20241202/data.json
12,20241202,2024.12.02 update,2024.12.02 update,false,fighter,23,1,,,23,ベガ,VEGA,vega,vega_mbison,5,【OD】サイコクラッシャーアタック<br>（←溜め→+PP）,調整,①サイコマイン付与時のダメージを2000⇒1600に変更しました。<br>②ガード時のドライブゲージ減少量を10000⇒5000に変更しました。,raw/battle-change/official/versions/20241202/data.json
12,20241202,2024.12.02 update,2024.12.02 update,false,fighter,23,1,,,23,ベガ,VEGA,vega,vega_mbison,6,【OD】ダブルニープレス<br>(↓↘→+KK),調整,コンボ補正を10%⇒20%に変更しました。,raw/battle-change/official/versions/20241202/data.json
12,20241202,2024.12.02 update,2024.12.02 update,false,fighter,23,1,,,23,ベガ,VEGA,vega,vega_mbison,7,【通常】シャドウライズ<br>（↓溜め↑+K）,調整,ジャンプ中の足元部分にやられ判定を付与しました。<br>※付与されたやられ判定は飛び道具無敵となります。,raw/battle-change/official/versions/20241202/data.json
12,20241202,2024.12.02 update,2024.12.02 update,false,fighter,23,1,,,23,ベガ,VEGA,vega,vega_mbison,8,【通常】デビルリバース<br>（↓溜め↑+K＞P）,不具合修正,サイコマイン付与時、最低空でヒット/ガードさせた際に誘爆しない現象を修正しました。,raw/battle-change/official/versions/20241202/data.json
12,20241202,2024.12.02 update,2024.12.02 update,false,fighter,23,2,,,23,ベガ,VEGA,vega,vega_mbison,8,【通常】デビルリバース<br>（↓溜め↑+K＞P）,調整,①下方向への攻撃判定を縮小しました。<br>②動作9F目～着地まで、体部分のやられ判定を横方向に拡大しました。<br>③攻撃持続中の腕部分のやられ判定を下と横方向に拡大しました。<br>④サイコマイン付与時、最終段の相手のガード硬直を23F⇒27Fに変更しました。<br>⑤サイコマイン付与時、着地後の硬直を9F⇒8Fに変更しました。,raw/battle-change/official/versions/20241202/data.json
12,20241202,2024.12.02 update,2024.12.02 update,false,fighter,24,1,,,24,テリー,TERRY,terry,terry,1,アシストコンボ1,不具合修正,2段目がアーマー判定にヒットした際に3段目が発動しなかった不具合を修正しました。,raw/battle-change/official/versions/20241202/data.json
12,20241202,2024.12.02 update,2024.12.02 update,false,fighter,24,1,,,24,テリー,TERRY,terry,terry,2,立ち強P,調整,①ガード時の硬直差を-1F⇒+1Fに変更しました。<br>②ガード時の全体動作を2F減少しました。<br>③ヒット時の先行入力受付時間を2F増加しました。<br>※②の調整に伴い、ヒット/ガードで入力タイミングがずれてしまわないようにするための調整となります。,raw/battle-change/official/versions/20241202/data.json
12,20241202,2024.12.02 update,2024.12.02 update,false,fighter,24,1,,,24,テリー,TERRY,terry,terry,3,しゃがみ中P,調整,ヒットバックを縮小しました。,raw/battle-change/official/versions/20241202/data.json
12,20241202,2024.12.02 update,2024.12.02 update,false,fighter,24,1,,,24,テリー,TERRY,terry,terry,4,しゃがみ強K,調整,地上の相手にヒットする攻撃判定の高さを下げ、上半身アーマーで受け止められないようにしました。,raw/battle-change/official/versions/20241202/data.json
12,20241202,2024.12.02 update,2024.12.02 update,false,fighter,24,1,,,24,テリー,TERRY,terry,terry,5,パワーダンク<br>(中P＞強K＞強K),調整,クリーンヒット時のエフェクトとヒット音を変更しました。,raw/battle-change/official/versions/20241202/data.json
12,20241202,2024.12.02 update,2024.12.02 update,false,fighter,24,1,,,24,テリー,TERRY,terry,terry,6,【中】パワーウェイブ<br>(↓↘→+中P),調整,やられ判定が前方に拡大するタイミングを16F⇒18Fに変更しました。,raw/battle-change/official/versions/20241202/data.json
12,20241202,2024.12.02 update,2024.12.02 update,false,fighter,24,1,,,24,テリー,TERRY,terry,terry,7,ラウンドウェイブ<br>(↓↘→+強P),調整,①全体動作を53F⇒51Fに変更しました。<br>※地上ヒット/ガード時の硬直差は変更ありません<br>②ガード時のドライブゲージ減少量を5000⇒7000に変更しました。,raw/battle-change/official/versions/20241202/data.json
12,20241202,2024.12.02 update,2024.12.02 update,false,fighter,24,1,,,24,テリー,TERRY,terry,terry,8,【弱】パワーチャージ<br>(↓↘→+弱K),調整,攻撃持続1F目の攻撃判定を縮小しました。,raw/battle-change/official/versions/20241202/data.json
12,20241202,2024.12.02 update,2024.12.02 update,false,fighter,24,1,,,24,テリー,TERRY,terry,terry,9,【通常】クラックシュート<br>(↓↙←+弱K),調整,ガード時のドライブゲージ減少量を2000⇒2500に変更しました。,raw/battle-change/official/versions/20241202/data.json
12,20241202,2024.12.02 update,2024.12.02 update,false,fighter,24,1,,,24,テリー,TERRY,terry,terry,10,【中】クラックシュート<br>(↓↙←+中K),調整,①ヒット時の硬直差を+1F⇒+3Fに変更しました<br>②地上カウンターヒット時の挙動をのけぞり⇒ハードノックダウンに変更しました<br>③ガード時のドライブゲージ減少量を2500⇒3500に変更しました。<br>④持続5F目が地上ヒットした際にのけぞり時間が長くなってしまっていた不具合を修正しました。,raw/battle-change/official/versions/20241202/data.json
12,20241202,2024.12.02 update,2024.12.02 update,false,fighter,24,1,,,24,テリー,TERRY,terry,terry,11,【強】クラックシュート<br>(↓↙←+強K),調整,①最終段のドライブゲージ増加量を2000⇒3000に変更しました。<br>②ガード時のドライブゲージ減少量を4000⇒5000に変更しました。,raw/battle-change/official/versions/20241202/data.json
12,20241202,2024.12.02 update,2024.12.02 update,false,fighter,24,1,,,24,テリー,TERRY,terry,terry,12,【OD】クラックシュート<br>(↓↙←+KK),調整,空中ヒット時の横への吹き飛びを減らしました。,raw/battle-change/official/versions/20241202/data.json
12,20241202,2024.12.02 update,2024.12.02 update,false,fighter,24,1,,,24,テリー,TERRY,terry,terry,13,【OD】バーンナックル<br>(↓↙←+PP),調整,①空中ヒット時の吹き飛びを減らしました。<br>②ガード時のドライブゲージ減少量を6000⇒8000に変更しました。,raw/battle-change/official/versions/20241202/data.json
12,20241202,2024.12.02 update,2024.12.02 update,false,fighter,24,1,,,24,テリー,TERRY,terry,terry,14,【SA2】パワーゲイザー<br>（↓↙←↓↙←+P）,調整,①コンボ中のみヒットする攻撃判定を拡大しました。<br>②横への吹き飛びを減らしました。<br>③ツインゲイザーの攻撃判定を拡大しました。,raw/battle-change/official/versions/20241202/data.json
12,20241202,2024.12.02 update,2024.12.02 update,false,fighter,24,1,,,24,テリー,TERRY,terry,terry,15,【SA2】パワーゲイザー<br>（↓↙←↙→+中K強P）,調整,↓↙←が入力されていなくてもコマンドが成立してしまっていたため、コマンド成立条件を厳しくしました,raw/battle-change/official/versions/20241202/data.json
13,20240924,2024.09.24 update,2024.09.24 update,false,policy,1,,全体コンセプト,,,,,,,,,,今回のアップデートでは一部のキャラクターにのみバランス調整を行っています。<br><br>全体的なキャラクターバランスを整えるものではなく、意図せぬ弱体化の緩和措置や、遊びの変化幅が少なかったキャラクターへの追加調整、突出しすぎた要素の弱体化が主な目的となります。,raw/battle-change/official/versions/20240924/data.json
13,20240924,2024.09.24 update,2024.09.24 update,false,policy,2,,luke,,,,,,,,,,全体調整において防御能力を抑える目的で通常技のリーチを短くしましたが、攻撃面への影響も想定より大きく、攻撃が届かない場面が多くなってしまった為、通常技のノックバックを縮小することで連係面の弱体化を緩和しました。<br><br>トリプルインパクト（弱P＞中P＞強P）は始動補正増加の影響が大きい点と、ルークの全体的な攻撃力低下を鑑みて、パラメーターの補強を行っています。<br><br>アウトローキック(←+強K)の調整はコンボ難易度の緩和が目的となります。<br>ヒットバック増加の影響により、ドライブラッシュからの発動が最速でないと追撃が難しくなってしまっていたため、多少入力が遅れてしまっても追撃が届くように調整を行いました。,raw/battle-change/official/versions/20240924/data.json
13,20240924,2024.09.24 update,2024.09.24 update,false,policy,3,,kimberly,,,,,,,,,,細工手裏剣(↓↓+P)を使用したセットプレイはキンバリーの特徴的な攻めの一つですが、全体調整の影響が大きく、貴重なストックを消費する割に見返りが小さくなってしまっていたため、始動補正とコンボ補正を緩和して攻めが通った時のリターンを増やしました。,raw/battle-change/official/versions/20240924/data.json
13,20240924,2024.09.24 update,2024.09.24 update,false,policy,4,,jp,,,,,,,,,,JPは迎撃性能の高さを抑える調整をエド追加時、豪鬼追加時の二段階で行った結果、立ち回りが少し窮屈になりすぎてしまっていた為、しゃがみ強Pの対空性能を向上させました。<br>以前ほどではないものの、しっかりと反応できた場合に判定が強いジャンプ攻撃に対しても一方的に打ち勝てるような性能になっています。<br><br>また、ラヴーシュカ(SA2)の弱体化に伴って必要以上に削がれてしまっていたコンボルートを補填する目的で立ち中Kとヴィリーナ(→+強K)に調整を行っています。<br>以前よりも連続ヒットする技が増加しているため、新たなコンボ構築が可能です。<br><br>トリグラフ(↓↓+P)の調整は、ヴィリーナの調整に紐づくものです。<br>通常のコンボパーツとしてトリグラフからヴィリーナが連続ヒットしてしまうと、他の技の価値が下がってしまうため地上ヒット時のみ、吹き飛び時間を抑える調整を行いました。<br>ダウン時間もあわせて調整しているため、ヒット時の硬直差自体は変更ありません。,raw/battle-change/official/versions/20240924/data.json
13,20240924,2024.09.24 update,2024.09.24 update,false,policy,5,,deejay,,,,,,,,,,全体調整の際、強化要素が少なく内容も不十分であったため、追加の調整を行いました。<br><br>用途が狭かった3ビートコンボ（弱P＞中K＞中K）はヒット後の間合いが近くなり、打撃と投げの選択肢が取れるようになりました。<br>状況に応じてクイックローリングソバット(↓↘→+中K）と使い分けることで活用できるようになっています。<br>また、ジョスクール（↓↙←+K）後の選択肢に関して、比較的使用頻度の低いワニングムーン（↓↙←+K＞中K）の強化を行いました。<br>通常版はパニッシュカウンター時に追撃ができるようになっています。<br>ガード時のドライブゲージ削り量も増加しており、ファンキースライサー（↓↙←+K＞弱K）とは違った形で強みが出るようにしています。<br>OD版に関してはSAで追撃できるようになりました。<br>空中ヒット時の状況が良くなったグレイテストソバット（SA1）とあわせることで、まとまったダメージを取りつつ攻めを継続することが可能です。,raw/battle-change/official/versions/20240924/data.json
13,20240924,2024.09.24 update,2024.09.24 update,false,policy,6,,guile,,,,,,,,,,ソニックブーム(←溜め→+P)は立ち回りでの回転率の高さやループコンボの存在からゲージ周りの優位性が高くなりすぎていたため、SAゲージ増加量とドライブゲージ増加量を減少させる調整を行いました。<br>※中ソニックブームに関しては、他強度と比較した際に立ち回りでの制圧力が弱めであることを考慮して差別化を行っています。,raw/battle-change/official/versions/20240924/data.json
13,20240924,2024.09.24 update,2024.09.24 update,false,policy,7,,zangief,,,,,,,,,,全体調整によって様々な技性能を向上させた結果、過剰な性能になってしまっているところがあったため抑える調整を行いました。<br>ニーバット(→+中K)はガード時の硬直差を-3Fから-4Fに戻しています。<br>技の使い勝手をよくするために行った調整でしたが、全体的にパワーが向上した現在のザンギエフにとっては少し強力すぎる接近手段となってしまっていたため、ガード時の展開は悪くなるようにしました。<br>また、見た目とやられ判定の乖離が激しかったため、ある程度見た目に合わせるようにやられ判定を拡大しています。<br>※足元への攻撃は以前と同様に避けることが可能です<br><br>ヘッドバッド(→+強P)は攻めの継続性と崩し能力の高さを鑑みて、ヒット時のリターンを下げる調整を行いました。<br>コンボ自体は可能なままですが、補正の追加でダメージが下がっています。<br>一方でヒット時にしゃがみ中Pが繋がるようになっているので、SA2を使ったコンボ難易度が低下しています。,raw/battle-change/official/versions/20240924/data.json
13,20240924,2024.09.24 update,2024.09.24 update,false,policy,8,,dhalsim,,,,,,,,,,全体調整の際に変化が少なかったキャラクターのため、追加調整を行いました。<br><br>各技の使い勝手を向上させた他、戦術の幅が広がる要素としてSA1をガードさせた際に回復可能ダメージ※を与える効果を追加しました。<br>※時間経過で徐々に回復するダメージ。回復可能ダメージが残っている間に攻撃がヒットすると、実ダメージに変換されます。<br>ガード時のドライブゲージ削り量や状況も良くなっている為、ガードの上から無理矢理相手のリソースを減らしつつ、次に与える攻撃のプレッシャーを増やすことができるようになっています。,raw/battle-change/official/versions/20240924/data.json
13,20240924,2024.09.24 update,2024.09.24 update,false,policy,9,,rashid,,,,,,,,,,しゃがみ弱Pは他キャラクターと比べてやられ判定が小さく、対空技として機能しやすくなっていたため同等の高さに合わせる調整を行いました。<br>※空中技のみヒットするやられ判定なので、地上の技相性には影響はありません。<br>アサルトネイル(↓+SP＞→+攻撃＞→+攻撃)のコマンド変更は暴発を防ぐためのものとなります。<br>アサルトロール(↓+SP＞→+攻撃)から通常技を出そうとした際、入力が早すぎるとアサルトネイルが暴発してしまうため、前方向への入力がなければコマンドが成立しないようにしました。,raw/battle-change/official/versions/20240924/data.json
13,20240924,2024.09.24 update,2024.09.24 update,false,policy,10,,vega,,,,,,,,,,ベガは対処の難しい技の弱体化と、不具合修正が主な内容となります。<br><br>ダブルニープレス（↓↘→+K）はガード時に相手の方が先に動き出せる技ですが、ガード後の間合いが遠く、実質的にベガが有利といえるような状況が頻繁に発生していました。<br>対処の仕方がわかりづらく、一方的に攻撃を押し付けられる状況がループしやすくなってしまっていたため、ガードバックを縮小して同じ間合いを維持し続けることが難しくなるようにしました。<br>あわせて硬直部分のやられ判定を小さくしているため、確定反撃の受けやすさには変化はありませんが、リーチの長い攻撃が届きやすくなっており、ターンの切り替わりが起きやすくなっています。<br><br>ドライブリバーサルはベガがほとんど移動しないにも関わらずリーチが非常に長く、状況によっては反撃が非常に難しくなってしまっていたため、攻撃判定を縮小しています。,raw/battle-change/official/versions/20240924/data.json
13,20240924,2024.09.24 update,2024.09.24 update,false,policy,11,,ed,,,,,,,,,,全体調整においてほぼ変化がなかった為、僅かに調整を行っていますが、キャラクターの魅力や強さは十分発揮されているため、少し使いづらかった点を補強するというような調整が主となっています。<br>弱サイコフリッカー（↓↘→+弱K）はヒット後の操作難易度緩和のための調整となっており、追撃内容に変化はありません。<br><br>また、サイコキャノン(SA2)を用いたコンボのSAゲージ増加量には弱体化を行っています。<br>無敵時間を持たないSA2の中では使い道が若干少ない点を考慮してゲージ増加量には補正を入れていませんでしたが、コンボ面での伸びが著しく、難易度の高さを加味してもリターンが高くなりすぎてしまっているため、SAゲージ増加量に補正を追加しました。,raw/battle-change/official/versions/20240924/data.json
13,20240924,2024.09.24 update,2024.09.24 update,false,policy,12,,chunli,,,,,,,,,,強天昇脚(↓↓+強K)が初段のみヒットした場合に大幅に不利な状況になってしまっていた為、相手のダウン時間を増やして反撃が確定しないようにしました。,raw/battle-change/official/versions/20240924/data.json
13,20240924,2024.09.24 update,2024.09.24 update,false,common,1,1,,ドライブインパクト,,,,,,,,不具合修正,①一部キャラクターのガード待機判定が攻撃判定と同等の長さになっていなかったので、攻撃判定に合わせる形でガード待機判定を修正しました。対象キャラクターは下記になります。<br><br>対象キャラクター：ルーク・キンバリー・春麗・キャミィ・ディージェイ・A.K.I.<br><br>②一部キャラクターが相手の攻撃を受け止めた際に、意図せず性能が変化していた不具合を修正しました。対象キャラクターと修正内容は下記になります。<br><br>キンバリー：1～17F間のガード待機判定が消失していた不具合を修正しました。<br>ディージェイ：通常版より攻撃判定が短くなっていた不具合を修正しました。<br>ブランカ：ガード待機判定が短くなり、攻撃持続2F目のリーチが長くなっていた不具合を修正しました。,raw/battle-change/official/versions/20240924/data.json
13,20240924,2024.09.24 update,2024.09.24 update,false,common,2,1,,ドライブリバーサル,,,,,,,,調整,投げられ判定を前方に拡大し、近距離でガードされた際に通常投げが反撃として届くようにしました。,raw/battle-change/official/versions/20240924/data.json
13,20240924,2024.09.24 update,2024.09.24 update,false,common,3,1,,ジャストパリィ,,,,,,,,不具合修正,特定の技をジャストパリィして暗転演出が入った際に、暗転演出無しの場合と同様の硬直がジャストパリィを行った側に付与されていた不具合を修正しました。<br>該当の技は以下の通りです。<br><br>■ラシード<br>アラビアン・サイクロン（2段目以降）<br><br>■JP<br>ストリボーグ（2段目以降）,raw/battle-change/official/versions/20240924/data.json
13,20240924,2024.09.24 update,2024.09.24 update,false,common,4,1,,暗転中の必殺技発動（モダン操作）,,,,,,,,不具合修正,SA等の暗転中に手動操作で技を入力した際に、簡易入力時の補正がかかってしまうことがある不具合を修正しました。,raw/battle-change/official/versions/20240924/data.json
13,20240924,2024.09.24 update,2024.09.24 update,false,common,5,1,,アシストコンボ,,,,,,,,不具合修正,一部キャラクターのアシストコンボ中にバーンアウトし、先行入力で再度同じアシストコンボの初段を発動した際にコンボの2段目以降が継続しなかった不具合を修正しました。<br>対象キャラクターと対象アシストコンボは下記になります。<br><br>・キンバリー<br>アシストコンボ2<br><br>・マノン<br>アシストコンボ2,raw/battle-change/official/versions/20240924/data.json
13,20240924,2024.09.24 update,2024.09.24 update,false,common,6,1,,アシストコンボ,,,,,,,,不具合修正,一部キャラクターのアシストコンボ中にバーンアウトし、硬直終了と同時に再度同じアシストコンボの初段を発動した際にコンボの2段目以降が継続しなかった不具合を修正しました。<br>対象キャラクターと対象アシストコンボは下記になります。<br><br>・ルーク<br>アシストコンボ2<br><br>・マノン<br>アシストコンボ3<br><br>・ジュリ<br>アシストコンボ2<br>アシストコンボ3<br><br>・JP<br>アシストコンボ3<br><br>・ダルシム<br>アシストコンボ2,raw/battle-change/official/versions/20240924/data.json
13,20240924,2024.09.24 update,2024.09.24 update,false,fighter,1,1,,,1,ルーク,LUKE,luke,luke,1,しゃがみ弱P,調整,①ヒットバックを縮小しました。<br>②ガードバックを縮小しました。,raw/battle-change/official/versions/20240924/data.json
13,20240924,2024.09.24 update,2024.09.24 update,false,fighter,1,1,,,1,ルーク,LUKE,luke,luke,2,しゃがみ中P,調整,ヒットバックを縮小しました。,raw/battle-change/official/versions/20240924/data.json
13,20240924,2024.09.24 update,2024.09.24 update,false,fighter,1,1,,,1,ルーク,LUKE,luke,luke,3,しゃがみ弱K,調整,①ヒットバックを縮小しました。<br>②ガードバックを縮小しました。,raw/battle-change/official/versions/20240924/data.json
13,20240924,2024.09.24 update,2024.09.24 update,false,fighter,1,1,,,1,ルーク,LUKE,luke,luke,4,アウトローキック<br>（←+強K）,調整,ドライブラッシュの慣性が強く残るようにしました。,raw/battle-change/official/versions/20240924/data.json
13,20240924,2024.09.24 update,2024.09.24 update,false,fighter,1,1,,,1,ルーク,LUKE,luke,luke,5,トリプルインパクト<br>（弱P＞中P＞強P）,調整,①2段目の即時補正を撤廃しました。<br>②最終段のダメージを600⇒800に変更しました。,raw/battle-change/official/versions/20240924/data.json
13,20240924,2024.09.24 update,2024.09.24 update,false,fighter,2,1,,,2,ジェイミー,JAMIE,jamie,jamie,1,【SA1】武麗禽,不具合修正,初段/2段目がカウンターヒットした際に、ダメージが増加していた不具合を修正しました。,raw/battle-change/official/versions/20240924/data.json
13,20240924,2024.09.24 update,2024.09.24 update,false,fighter,3,1,,,3,マノン,MANON,manon,manon,1,アシストコンボ2,調整,コンボ内容を下記に変更しました。<br><br>・SAゲージが0の時<br>立ち中K＞ODロン・ポワン＞(中)デガジェ,raw/battle-change/official/versions/20240924/data.json
13,20240924,2024.09.24 update,2024.09.24 update,false,fighter,4,1,,,4,キンバリー,KIMBERLY,kimberly,kimberly,1,細工手裏剣/乱れ細工手裏剣<br>（↓↓+P or PP）,調整,始動補正とコンボ補正を20%⇒10%に変更しました。,raw/battle-change/official/versions/20240924/data.json
13,20240924,2024.09.24 update,2024.09.24 update,false,fighter,5,1,,,5,マリーザ,MARISA,marisa,marisa,1,地面バウンド中のやられ判定,不具合修正,地面バウンドやられ中のやられ判定を他の大型キャラクターと同等の判定に変更しました。,raw/battle-change/official/versions/20240924/data.json
13,20240924,2024.09.24 update,2024.09.24 update,false,fighter,6,1,,,6,JP,JP,jp,jp,1,立ち中K,調整,ヒット時の硬直差を+1F⇒+3Fに変更しました。,raw/battle-change/official/versions/20240924/data.json
13,20240924,2024.09.24 update,2024.09.24 update,false,fighter,6,1,,,6,JP,JP,jp,jp,2,しゃがみ強P,調整,攻撃持続2F目から攻撃持続終了まで、腕部分のやられ判定を対空無敵に変更しました。,raw/battle-change/official/versions/20240924/data.json
13,20240924,2024.09.24 update,2024.09.24 update,false,fighter,6,1,,,6,JP,JP,jp,jp,3,ヴィリーナ<br>（→+強K）,調整,①初段のコンボカウント上限値を増加しました。<br>②初段のコンボカウント加算値を減少しました。,raw/battle-change/official/versions/20240924/data.json
13,20240924,2024.09.24 update,2024.09.24 update,false,fighter,6,1,,,6,JP,JP,jp,jp,4,【通常】トリグラフ<br>（↓↓+P）,調整,①地上ヒット時の吹き飛び時間を1F減少しました。<br>②地上ヒット時のダウン時間を1F延長しました。,raw/battle-change/official/versions/20240924/data.json
13,20240924,2024.09.24 update,2024.09.24 update,false,fighter,6,1,,,6,JP,JP,jp,jp,5,【通常/OD】ストリボーグ<br>(↓↘→+P or PP),調整,初段ヒット時のみ、2段目の攻撃判定が拡大されるようにしました。,raw/battle-change/official/versions/20240924/data.json
13,20240924,2024.09.24 update,2024.09.24 update,false,fighter,6,1,,,6,JP,JP,jp,jp,6,【通常/OD】トルバラン<br>(↓↘→+K or KK),調整,攻撃持続終了後に残っていた飛び道具を相殺する判定を削除しました。,raw/battle-change/official/versions/20240924/data.json
13,20240924,2024.09.24 update,2024.09.24 update,false,fighter,6,1,,,6,JP,JP,jp,jp,7,【通常/OD】アブニマーチ<br>(↓↙←+K or KK),調整,即時補正を25%⇒10%に変更しました。,raw/battle-change/official/versions/20240924/data.json
13,20240924,2024.09.24 update,2024.09.24 update,false,fighter,7,1,,,7,ジュリ,JURI,juri,juri,1,アシストコンボ2,調整,コンボ内容を下記に変更しました。<br><br>・SAゲージが0の時<br>しゃがみ中P＞OD風破刃＞(強)天穿輪,raw/battle-change/official/versions/20240924/data.json
13,20240924,2024.09.24 update,2024.09.24 update,false,fighter,8,1,,,8,ディージェイ,DEE JAY,deejay,deejay,1,フェイスブレイカー<br>（←+強K）,調整,地上カウンター/パニッシュカウンター時のみ押し合い判定を横方向に若干拡大しました。<br>※4HK＞ODジョスクール＞ODマキシマムストライク＞Dラッシュ＞4HK後の必殺技が逆方向に発動しないようにする調整となります。,raw/battle-change/official/versions/20240924/data.json
13,20240924,2024.09.24 update,2024.09.24 update,false,fighter,8,1,,,8,ディージェイ,DEE JAY,deejay,deejay,2,3ビートコンボ<br>（弱P＞中K＞中K）,調整,①2段目の硬直を18F⇒20Fに変更しました。<br>②2段目のヒット・ガード時ののけぞり時間を2F増加しました。<br>③2段目のヒットバックを縮小しました。<br>④2段目に始動補正20%を追加しました。<br>⑤2段目ヒット時の強制立たせ効果を撤廃しました。<br>⑥2段目から最終段への派生可能タイミングを2F延長しました。<br>⑦2段目ガード時の相手のリアクションを変更しました。<br>⑧最終段の硬直を21F⇒19Fに変更しました。<br>⑨最終段のヒット・ガード時ののけぞり時間を2F減少しました。<br>⑩最終段のヒットストップを9F⇒11Fに変更しました。,raw/battle-change/official/versions/20240924/data.json
13,20240924,2024.09.24 update,2024.09.24 update,false,fighter,8,1,,,8,ディージェイ,DEE JAY,deejay,deejay,3,【中/強】ジャックナイフマキシマム<br>（↓溜め↑+中K or 強K）,調整,着地時に姿勢が低くなる特定の空中技（ジュリの疾空閃など）の着地硬直にヒットするように、初段の根元部分の攻撃判定を下方向に若干拡大しました。,raw/battle-change/official/versions/20240924/data.json
13,20240924,2024.09.24 update,2024.09.24 update,false,fighter,8,1,,,8,ディージェイ,DEE JAY,deejay,deejay,4,【通常】ワニングムーン<br>(↓↙←+K＞中K),調整,①ガード時のDゲージ減少量を4000⇒6000に変更しました。<br>②パニッシュカウンター時のヒット効果を叩きつけダウン⇒地面バウンドに変更しました。<br>③始動補正30%を追加しました。,raw/battle-change/official/versions/20240924/data.json
13,20240924,2024.09.24 update,2024.09.24 update,false,fighter,8,1,,,8,ディージェイ,DEE JAY,deejay,deejay,5,【OD】ワニングムーン<br>(↓↙←+KK＞中K),調整,空中ヒット時のヒット効果をダウン⇒地面バウンドに変更しました。,raw/battle-change/official/versions/20240924/data.json
13,20240924,2024.09.24 update,2024.09.24 update,false,fighter,8,1,,,8,ディージェイ,DEE JAY,deejay,deejay,6,【SA1】グレイテストソバット,調整,①空中ヒット時のヒット効果をきりもみ吹き飛び⇒スライドダウンに変更しました。<br>②コンボカウント上限値を増加しました。,raw/battle-change/official/versions/20240924/data.json
13,20240924,2024.09.24 update,2024.09.24 update,false,fighter,9,1,,,9,リュウ,RYU,ryu,ryu,1,[電刃錬気]波掌撃<br>（↓↙←+強P）,不具合修正,画面内に波動拳が残っている状態で発動しようとすると、通常版の強波掌撃が発動してしまう不具合を修正しました。,raw/battle-change/official/versions/20240924/data.json
13,20240924,2024.09.24 update,2024.09.24 update,false,fighter,10,1,,,10,エドモンド本田,E.HONDA,honda,honda,1,【SA2】スーパー鬼無双,調整,①頭突き部分のヒットバックや張り手部分の攻撃判定を調整し、動作途中で空振りしにくくしました。<br>②頭突き部分のダウン時間を延長し、以降の攻撃がヒットしなかった際に反撃を受けないようにしました。,raw/battle-change/official/versions/20240924/data.json
13,20240924,2024.09.24 update,2024.09.24 update,false,fighter,11,1,,,11,ブランカ,BLANKA,blanka,blanka,1,【OD】[ライトニングビースト]エレクトリックサンダー<br>（↓↙←+PP）,不具合修正,SA2発動中、ODエレクトリックサンダーの特定のタイミングでブランカちゃん爆弾を起動すると、ブランカちゃん爆弾の挙動がOD版にならなかった不具合を修正しました。,raw/battle-change/official/versions/20240924/data.json
13,20240924,2024.09.24 update,2024.09.24 update,false,fighter,12,1,,,12,ガイル,GUILE,guile,guile,1,【通常】ソニックブーム<br>（←溜め→+P）,調整,①弱・強版のSAゲージ増加量を600⇒300に変更しました。<br>②中版のSAゲージ増加量を600⇒450に変更しました。<br>③ドライブゲージ増加量を1000⇒500に変更しました。,raw/battle-change/official/versions/20240924/data.json
13,20240924,2024.09.24 update,2024.09.24 update,false,fighter,13,1,,,13,春麗,CHUN-LI,chunli,chunli,1,【OD】気功拳（モダン操作）,不具合修正,手動操作でOD気功拳を入力時、下方向の入力が行われていると、通常版の気功拳が発動してしまう不具合を修正しました。,raw/battle-change/official/versions/20240924/data.json
