category_order,category,row_order,move_name,input_raw_display,input_token_json,startup,active,recovery,on_hit,on_block,cancel,damage,combo_scaling,drive_gain_on_hit,drive_loss_on_block,drive_loss_on_punish_counter,sa_gain,attribute,notes,enrichment_status,enrichment_review_flags,supercombo_match_status,supercombo_match_method,supercombo_candidate_count,supercombo_field_conflicts,supercombo_field_comparisons_json,human_review_status,human_review_decision,human_review_value_policy,human_review_note,supercombo_section,supercombo_move_type,supercombo_move_id,supercombo_input,supercombo_name,supercombo_damage,supercombo_startup,supercombo_active,supercombo_recovery,supercombo_total,supercombo_hit_advantage,supercombo_block_advantage,supercombo_guard,supercombo_cancel,supercombo_hitconfirm,supercombo_chip,supercombo_damage_scaling,supercombo_punish_advantage,supercombo_perfect_parry_advantage,supercombo_drive_rush_cancel_on_hit,supercombo_drive_rush_cancel_on_block,supercombo_after_drive_rush_on_hit,supercombo_after_drive_rush_on_block,supercombo_hitstun,supercombo_blockstun,supercombo_hitstop,supercombo_drive_damage_block,supercombo_drive_damage_hit,supercombo_drive_gain,supercombo_super_gain_hit,supercombo_super_gain_block,supercombo_invuln,supercombo_armor,supercombo_airborne,supercombo_attack_range,supercombo_range_notes,supercombo_juggle_start,supercombo_juggle_increase,supercombo_juggle_limit,supercombo_projectile_speed,supercombo_pushback_hit,supercombo_pushback_block,supercombo_images,supercombo_hitboxes,supercombo_notes
1,通常技,1,立ち弱P（裏拳）,icon_punch_l 弱,"[{""type"": ""text"", ""value"": ""立ち弱P（裏拳）""}, {""type"": ""image"", ""value"": ""icon_punch_l"", ""src"": ""/6/assets/images/common/controller/icon_punch_l.png"", ""resolved_src"": ""https://www.streetfighter.com/6/assets/images/common/controller/icon_punch_l.png"", ""class_name"": """"}, {""type"": ""text"", ""value"": ""弱""}, {""type"": ""separator"", ""value"": ""|""}]",5,5-6,8,5,-2,C,270,始動補正20%,250,-500,-2000,300,上,,enriched,,matched,exact_input+family_input+same_family+category_move_type+startup_match+active_duration_match+recovery_match+damage_match,1,,"{""active_duration"": {""comparable"": true, ""match"": true, ""official"": ""2"", ""official_raw"": ""5-6"", ""supercombo"": ""2"", ""supercombo_raw"": ""2""}, ""damage"": {""comparable"": true, ""match"": true, ""official"": ""270"", ""official_raw"": ""270"", ""supercombo"": ""270"", ""supercombo_raw"": ""270""}, ""recovery"": {""comparable"": true, ""match"": true, ""official"": ""8"", ""official_raw"": ""8"", ""supercombo"": ""8"", ""supercombo_raw"": ""8""}, ""startup"": {""comparable"": true, ""match"": true, ""official"": ""5"", ""official_raw"": ""5"", ""supercombo"": ""5"", ""supercombo_raw"": ""5""}}",,,,,Normals and Target Combos,ground_normal,kimberly_5lp,5LP,Standing Light Punch,270,5,2,8,14,+5,-2,LH,Chn Sp SA TC,12,,20% Starter,+9,-8,+5,-2,+9,+2,15,8,9,500,[2000],250,300 (210),150 (75),,,,0.97,"Kimberly's shortest light punish, but links into 5HP on Punish Counter for stronger conversions",1,1,0,,,,SF6_Kimberly_5lp.png,SF6_Kimberly_5lp_hitbox.png,Chains into 5LP/2LP/2LK or into Bushin Prism Strikes; Run~Stop cancel: -8/-15 (OD: -5/-12)
3,必殺技,61,弱 細工手裏剣,（細工手裏剣ストックが1以上で） key-d key-d key-plus icon_punch_l 弱,"[{""type"": ""text"", ""value"": ""弱 細工手裏剣""}, {""type"": ""text"", ""value"": ""（細工手裏剣ストックが1以上で）""}, {""type"": ""image"", ""value"": ""key-d"", ""src"": ""/6/assets/images/common/controller/key-d.png"", ""resolved_src"": ""https://www.streetfighter.com/6/assets/images/common/controller/key-d.png"", ""class_name"": """"}, {""type"": ""image"", ""value"": ""key-d"", ""src"": ""/6/assets/images/common/controller/key-d.png"", ""resolved_src"": ""https://www.streetfighter.com/6/assets/images/common/controller/key-d.png"", ""class_name"": """"}, {""type"": ""image"", ""value"": ""key-plus"", ""src"": ""/6/assets/images/common/controller/key-plus.png"", ""resolved_src"": ""https://www.streetfighter.com/6/assets/images/common/controller/key-plus.png"", ""class_name"": """"}, {""type"": ""image"", ""value"": ""icon_punch_l"", ""src"": ""/6/assets/images/common/controller/icon_punch_l.png"", ""resolved_src"": ""https://www.streetfighter.com/6/assets/images/common/controller/icon_punch_l.png"", ""class_name"": """"}, {""type"": ""text"", ""value"": ""弱""}, {""type"": ""separator"", ""value"": ""|""}]",122※,122-131※,全体 44,,,,450,始動補正10％,1000,-4000,-6000,600,上・弾,18F目に飛び道具発射 細工手裏剣ストックを1消費 ※画面中央で発動した際の数値,official_only,,unmatched,,0,,{},,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,必殺技,62,中 細工手裏剣,（細工手裏剣ストックが1以上で） key-d key-d key-plus icon_punch_m 中,"[{""type"": ""text"", ""value"": ""中 細工手裏剣""}, {""type"": ""text"", ""value"": ""（細工手裏剣ストックが1以上で）""}, {""type"": ""image"", ""value"": ""key-d"", ""src"": ""/6/assets/images/common/controller/key-d.png"", ""resolved_src"": ""https://www.streetfighter.com/6/assets/images/common/controller/key-d.png"", ""class_name"": """"}, {""type"": ""image"", ""value"": ""key-d"", ""src"": ""/6/assets/images/common/controller/key-d.png"", ""resolved_src"": ""https://www.streetfighter.com/6/assets/images/common/controller/key-d.png"", ""class_name"": """"}, {""type"": ""image"", ""value"": ""key-plus"", ""src"": ""/6/assets/images/common/controller/key-plus.png"", ""resolved_src"": ""https://www.streetfighter.com/6/assets/images/common/controller/key-plus.png"", ""class_name"": """"}, {""type"": ""image"", ""value"": ""icon_punch_m"", ""src"": ""/6/assets/images/common/controller/icon_punch_m.png"", ""resolved_src"": ""https://www.streetfighter.com/6/assets/images/common/controller/icon_punch_m.png"", ""class_name"": """"}, {""type"": ""text"", ""value"": ""中""}, {""type"": ""separator"", ""value"": ""|""}]",124※,124-133※,全体 44,,,,450,始動補正10％,1000,-4000,-6000,600,上・弾,18F目に飛び道具発射 細工手裏剣ストックを1消費 ※画面中央で発動した際の数値,official_only,,unmatched,,0,,{},,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,必殺技,63,強 細工手裏剣,（細工手裏剣ストックが1以上で） key-d key-d key-plus icon_punch_h 強,"[{""type"": ""text"", ""value"": ""強 細工手裏剣""}, {""type"": ""text"", ""value"": ""（細工手裏剣ストックが1以上で）""}, {""type"": ""image"", ""value"": ""key-d"", ""src"": ""/6/assets/images/common/controller/key-d.png"", ""resolved_src"": ""https://www.streetfighter.com/6/assets/images/common/controller/key-d.png"", ""class_name"": """"}, {""type"": ""image"", ""value"": ""key-d"", ""src"": ""/6/assets/images/common/controller/key-d.png"", ""resolved_src"": ""https://www.streetfighter.com/6/assets/images/common/controller/key-d.png"", ""class_name"": """"}, {""type"": ""image"", ""value"": ""key-plus"", ""src"": ""/6/assets/images/common/controller/key-plus.png"", ""resolved_src"": ""https://www.streetfighter.com/6/assets/images/common/controller/key-plus.png"", ""class_name"": """"}, {""type"": ""image"", ""value"": ""icon_punch_h"", ""src"": ""/6/assets/images/common/controller/icon_punch_h.png"", ""resolved_src"": ""https://www.streetfighter.com/6/assets/images/common/controller/icon_punch_h.png"", ""class_name"": """"}, {""type"": ""text"", ""value"": ""強""}, {""type"": ""separator"", ""value"": ""|""}]",128※,128-137※,全体 44,,,,450,始動補正10％,1000,-4000,-6000,600,上・弾,18F目に飛び道具発射 細工手裏剣ストックを1消費 ※画面中央で発動した際の数値,official_only,,unmatched,,0,,{},,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,必殺技,64,弱 乱れ細工手裏剣,（細工手裏剣ストックが2以上で） key-d key-d key-plus icon_punch_l 弱 icon_punch_m 中,"[{""type"": ""text"", ""value"": ""弱 乱れ細工手裏剣""}, {""type"": ""text"", ""value"": ""（細工手裏剣ストックが2以上で）""}, {""type"": ""image"", ""value"": ""key-d"", ""src"": ""/6/assets/images/common/controller/key-d.png"", ""resolved_src"": ""https://www.streetfighter.com/6/assets/images/common/controller/key-d.png"", ""class_name"": """"}, {""type"": ""image"", ""value"": ""key-d"", ""src"": ""/6/assets/images/common/controller/key-d.png"", ""resolved_src"": ""https://www.streetfighter.com/6/assets/images/common/controller/key-d.png"", ""class_name"": """"}, {""type"": ""image"", ""value"": ""key-plus"", ""src"": ""/6/assets/images/common/controller/key-plus.png"", ""resolved_src"": ""https://www.streetfighter.com/6/assets/images/common/controller/key-plus.png"", ""class_name"": """"}, {""type"": ""image"", ""value"": ""icon_punch_l"", ""src"": ""/6/assets/images/common/controller/icon_punch_l.png"", ""resolved_src"": ""https://www.streetfighter.com/6/assets/images/common/controller/icon_punch_l.png"", ""class_name"": """"}, {""type"": ""text"", ""value"": ""弱""}, {""type"": ""image"", ""value"": ""icon_punch_m"", ""src"": ""/6/assets/images/common/controller/icon_punch_m.png"", ""resolved_src"": ""https://www.streetfighter.com/6/assets/images/common/controller/icon_punch_m.png"", ""class_name"": """"}, {""type"": ""text"", ""value"": ""中""}, {""type"": ""separator"", ""value"": ""|""}]",122※,122-131、170-179※,全体 44,,,,450,始動補正10％,1000,-4000,-6000,600,上・弾,18F目に飛び道具2つ発射 細工手裏剣ストックを2消費 ※画面中央で発動した際の数値,official_only,,unmatched,,0,,{},,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,必殺技,65,中 乱れ細工手裏剣,（細工手裏剣ストックが2以上で） key-d key-d key-plus icon_punch_l 弱 icon_punch_h 強,"[{""type"": ""text"", ""value"": ""中 乱れ細工手裏剣""}, {""type"": ""text"", ""value"": ""（細工手裏剣ストックが2以上で）""}, {""type"": ""image"", ""value"": ""key-d"", ""src"": ""/6/assets/images/common/controller/key-d.png"", ""resolved_src"": ""https://www.streetfighter.com/6/assets/images/common/controller/key-d.png"", ""class_name"": """"}, {""type"": ""image"", ""value"": ""key-d"", ""src"": ""/6/assets/images/common/controller/key-d.png"", ""resolved_src"": ""https://www.streetfighter.com/6/assets/images/common/controller/key-d.png"", ""class_name"": """"}, {""type"": ""image"", ""value"": ""key-plus"", ""src"": ""/6/assets/images/common/controller/key-plus.png"", ""resolved_src"": ""https://www.streetfighter.com/6/assets/images/common/controller/key-plus.png"", ""class_name"": """"}, {""type"": ""image"", ""value"": ""icon_punch_l"", ""src"": ""/6/assets/images/common/controller/icon_punch_l.png"", ""resolved_src"": ""https://www.streetfighter.com/6/assets/images/common/controller/icon_punch_l.png"", ""class_name"": """"}, {""type"": ""text"", ""value"": ""弱""}, {""type"": ""image"", ""value"": ""icon_punch_h"", ""src"": ""/6/assets/images/common/controller/icon_punch_h.png"", ""resolved_src"": ""https://www.streetfighter.com/6/assets/images/common/controller/icon_punch_h.png"", ""class_name"": """"}, {""type"": ""text"", ""value"": ""強""}, {""type"": ""separator"", ""value"": ""|""}]",122※,122-131、128-137※,全体 44,,,,450,始動補正10％,1000,-4000,-6000,600,上・弾,18F目に飛び道具2つ発射 細工手裏剣ストックを2消費 ※画面中央で発動した際の数値,official_only,,unmatched,,0,,{},,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,必殺技,66,強 乱れ細工手裏剣,（細工手裏剣ストックが2以上で） key-d key-d key-plus icon_punch_m 中 icon_punch_h 強,"[{""type"": ""text"", ""value"": ""強 乱れ細工手裏剣""}, {""type"": ""text"", ""value"": ""（細工手裏剣ストックが2以上で）""}, {""type"": ""image"", ""value"": ""key-d"", ""src"": ""/6/assets/images/common/controller/key-d.png"", ""resolved_src"": ""https://www.streetfighter.com/6/assets/images/common/controller/key-d.png"", ""class_name"": """"}, {""type"": ""image"", ""value"": ""key-d"", ""src"": ""/6/assets/images/common/controller/key-d.png"", ""resolved_src"": ""https://www.streetfighter.com/6/assets/images/common/controller/key-d.png"", ""class_name"": """"}, {""type"": ""image"", ""value"": ""key-plus"", ""src"": ""/6/assets/images/common/controller/key-plus.png"", ""resolved_src"": ""https://www.streetfighter.com/6/assets/images/common/controller/key-plus.png"", ""class_name"": """"}, {""type"": ""image"", ""value"": ""icon_punch_m"", ""src"": ""/6/assets/images/common/controller/icon_punch_m.png"", ""resolved_src"": ""https://www.streetfighter.com/6/assets/images/common/controller/icon_punch_m.png"", ""class_name"": """"}, {""type"": ""text"", ""value"": ""中""}, {""type"": ""image"", ""value"": ""icon_punch_h"", ""src"": ""/6/assets/images/common/controller/icon_punch_h.png"", ""resolved_src"": ""https://www.streetfighter.com/6/assets/images/common/controller/icon_punch_h.png"", ""class_name"": """"}, {""type"": ""text"", ""value"": ""強""}, {""type"": ""separator"", ""value"": ""|""}]",124※,124-133、174-183※,全体 44,,,,450,始動補正10％,1000,-4000,-6000,600,上・弾,18F目に飛び道具2つ発射 細工手裏剣ストックを2消費 ※画面中央で発動した際の数値,official_only,,unmatched,,0,,{},,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,必殺技,67,荒鵺捻り,（ジャンプ中に）（近距離で） key-d key-dr key-r key-plus icon_punch,"[{""type"": ""text"", ""value"": ""荒鵺捻り""}, {""type"": ""text"", ""value"": ""（ジャンプ中に）（近距離で）""}, {""type"": ""image"", ""value"": ""key-d"", ""src"": ""/6/assets/images/common/controller/key-d.png"", ""resolved_src"": ""https://www.streetfighter.com/6/assets/images/common/controller/key-d.png"", ""class_name"": """"}, {""type"": ""image"", ""value"": ""key-dr"", ""src"": ""/6/assets/images/common/controller/key-dr.png"", ""resolved_src"": ""https://www.streetfighter.com/6/assets/images/common/controller/key-dr.png"", ""class_name"": """"}, {""type"": ""image"", ""value"": ""key-r"", ""src"": ""/6/assets/images/common/controller/key-r.png"", ""resolved_src"": ""https://www.streetfighter.com/6/assets/images/common/controller/key-r.png"", ""class_name"": """"}, {""type"": ""image"", ""value"": ""key-plus"", ""src"": ""/6/assets/images/common/controller/key-plus.png"", ""resolved_src"": ""https://www.streetfighter.com/6/assets/images/common/controller/key-plus.png"", ""class_name"": """"}, {""type"": ""image"", ""value"": ""icon_punch"", ""src"": ""/6/assets/images/common/controller/icon_punch.png"", ""resolved_src"": ""https://www.streetfighter.com/6/assets/images/common/controller/icon_punch.png"", ""class_name"": """"}, {""type"": ""separator"", ""value"": ""|""}]",5,5-7,着地後20,D,,,1440,,2000,0,-10000,2500,投,■クラシック操作 パニッシュカウンター時個別ダメージ（1656） ■モダン操作時 パニッシュカウンター時個別ダメージ（1656） ※簡易入力時（1324）,enriched,,matched,exact_input+family_input+same_family+category_move_type+startup_match+active_duration_match+recovery_match+damage_match,1,,"{""active_duration"": {""comparable"": true, ""match"": true, ""official"": ""3"", ""official_raw"": ""5-7"", ""supercombo"": ""3"", ""supercombo_raw"": ""3""}, ""damage"": {""comparable"": true, ""match"": true, ""official"": ""1440"", ""official_raw"": ""1440"", ""supercombo"": ""1440"", ""supercombo_raw"": ""1440""}, ""recovery"": {""comparable"": true, ""match"": true, ""official"": ""land:20"", ""official_raw"": ""着地後20"", ""reason"": ""landing_recovery_equivalent"", ""supercombo"": ""land:20"", ""supercombo_raw"": ""20 land""}, ""startup"": {""comparable"": true, ""match"": true, ""official"": ""5"", ""official_raw"": ""5"", ""supercombo"": ""5"", ""supercombo_raw"": ""5""}}",,,,,Specials,special,kimberly_j236p,j.236P,Nue Twister,1440,5,3,20 land,-,HKD +22,-,T,-,,,,HKD +22,,,,,,,,,,[10000],2000,2500 (1750),,,,Until Land (FKD),1.00,,2,2,2,,,,SF6_Kimberly_j236p.png,SF6_Kimberly_j236p_hitbox.png,"Air throw that can be comboed into; good combo ender due to damage and decent okizeme, especially in the corner; no minimum height requirement; the first 15 landing recovery frames put Kimberly in a crouching state; Range: 1.0"
3,必殺技,68,OD 荒鵺捻り,（ジャンプ中に）（近距離で） key-d key-dr key-r key-plus icon_punch icon_punch,"[{""type"": ""text"", ""value"": ""OD 荒鵺捻り""}, {""type"": ""text"", ""value"": ""（ジャンプ中に）（近距離で）""}, {""type"": ""image"", ""value"": ""key-d"", ""src"": ""/6/assets/images/common/controller/key-d.png"", ""resolved_src"": ""https://www.streetfighter.com/6/assets/images/common/controller/key-d.png"", ""class_name"": """"}, {""type"": ""image"", ""value"": ""key-dr"", ""src"": ""/6/assets/images/common/controller/key-dr.png"", ""resolved_src"": ""https://www.streetfighter.com/6/assets/images/common/controller/key-dr.png"", ""class_name"": """"}, {""type"": ""image"", ""value"": ""key-r"", ""src"": ""/6/assets/images/common/controller/key-r.png"", ""resolved_src"": ""https://www.streetfighter.com/6/assets/images/common/controller/key-r.png"", ""class_name"": """"}, {""type"": ""image"", ""value"": ""key-plus"", ""src"": ""/6/assets/images/common/controller/key-plus.png"", ""resolved_src"": ""https://www.streetfighter.com/6/assets/images/common/controller/key-plus.png"", ""class_name"": """"}, {""type"": ""image"", ""value"": ""icon_punch"", ""src"": ""/6/assets/images/common/controller/icon_punch.png"", ""resolved_src"": ""https://www.streetfighter.com/6/assets/images/common/controller/icon_punch.png"", ""class_name"": """"}, {""type"": ""image"", ""value"": ""icon_punch"", ""src"": ""/6/assets/images/common/controller/icon_punch.png"", ""resolved_src"": ""https://www.streetfighter.com/6/assets/images/common/controller/icon_punch.png"", ""class_name"": """"}, {""type"": ""separator"", ""value"": ""|""}]",5,5-7,着地後20,D,,,900,始動補正20％ コンボ補正20％,0,0,-10000,1000,投,■クラシック操作 パニッシュカウンター時個別ダメージ（1035） ■モダン操作時 パニッシュカウンター時個別ダメージ（1035） ※簡易入力時（828）,enriched,,matched,exact_input+family_input+same_family+category_move_type+startup_match+active_duration_match+recovery_match+damage_match,1,,"{""active_duration"": {""comparable"": true, ""match"": true, ""official"": ""3"", ""official_raw"": ""5-7"", ""supercombo"": ""3"", ""supercombo_raw"": ""3""}, ""damage"": {""comparable"": true, ""match"": true, ""official"": ""900"", ""official_raw"": ""900"", ""supercombo"": ""900"", ""supercombo_raw"": ""900""}, ""recovery"": {""comparable"": true, ""match"": true, ""official"": ""land:20"", ""official_raw"": ""着地後20"", ""reason"": ""landing_recovery_equivalent"", ""supercombo"": ""land:20"", ""supercombo_raw"": ""20 land""}, ""startup"": {""comparable"": true, ""match"": true, ""official"": ""5"", ""official_raw"": ""5"", ""supercombo"": ""5"", ""supercombo_raw"": ""5""}}",,,,,Specials,special,kimberly_j236pp,j.236PP,Nue Twister,900,5,3,20 land,-,HKD +98 OTG,-,T,-,,,20% Starter; Combo (2 hits),HKD +98 OTG,,,,,,,,,,[10000],-20000,1000 (700),,,,Until Land (FKD),1.00,,2,2,2,,,,SF6_Kimberly_j236pp.png,SF6_Kimberly_j236p_hitbox.png,Air throw that can be comboed into; causes OTG bounce (limited juggle state); no minimum height requirement; the first 15 landing recovery frames put Kimberly in a crouching state; Range: 1.0
4,スーパーアーツ,69,SA1 武神乱拍子,key-d key-dr key-r key-d key-dr key-r key-plus icon_kick,"[{""type"": ""text"", ""value"": ""SA1 武神乱拍子""}, {""type"": ""image"", ""value"": ""key-d"", ""src"": ""/6/assets/images/common/controller/key-d.png"", ""resolved_src"": ""https://www.streetfighter.com/6/assets/images/common/controller/key-d.png"", ""class_name"": """"}, {""type"": ""image"", ""value"": ""key-dr"", ""src"": ""/6/assets/images/common/controller/key-dr.png"", ""resolved_src"": ""https://www.streetfighter.com/6/assets/images/common/controller/key-dr.png"", ""class_name"": """"}, {""type"": ""image"", ""value"": ""key-r"", ""src"": ""/6/assets/images/common/controller/key-r.png"", ""resolved_src"": ""https://www.streetfighter.com/6/assets/images/common/controller/key-r.png"", ""class_name"": """"}, {""type"": ""image"", ""value"": ""key-d"", ""src"": ""/6/assets/images/common/controller/key-d.png"", ""resolved_src"": ""https://www.streetfighter.com/6/assets/images/common/controller/key-d.png"", ""class_name"": """"}, {""type"": ""image"", ""value"": ""key-dr"", ""src"": ""/6/assets/images/common/controller/key-dr.png"", ""resolved_src"": ""https://www.streetfighter.com/6/assets/images/common/controller/key-dr.png"", ""class_name"": """"}, {""type"": ""image"", ""value"": ""key-r"", ""src"": ""/6/assets/images/common/controller/key-r.png"", ""resolved_src"": ""https://www.streetfighter.com/6/assets/images/common/controller/key-r.png"", ""class_name"": """"}, {""type"": ""image"", ""value"": ""key-plus"", ""src"": ""/6/assets/images/common/controller/key-plus.png"", ""resolved_src"": ""https://www.streetfighter.com/6/assets/images/common/controller/key-plus.png"", ""class_name"": """"}, {""type"": ""image"", ""value"": ""icon_kick"", ""src"": ""/6/assets/images/common/controller/icon_kick.png"", ""resolved_src"": ""https://www.streetfighter.com/6/assets/images/common/controller/icon_kick.png"", ""class_name"": """"}, {""type"": ""separator"", ""value"": ""|""}]",10,10-24,40,D,-25,,1800,,0,-2500,-5000,0,上,1-14F 打撃・投げに対して無敵 最低保障ダメージ30％ カウンター/パニッシュカウンターで数値が変動しない,enriched_review_required,supercombo_row_reused,matched,exact_input+family_input+same_family+category_move_type+startup_match+active_duration_match+recovery_match+damage_match,1,,"{""active_duration"": {""comparable"": true, ""match"": true, ""official"": ""15"", ""official_raw"": ""10-24"", ""supercombo"": ""15"", ""supercombo_raw"": ""15""}, ""damage"": {""comparable"": true, ""match"": true, ""official"": ""1800"", ""official_raw"": ""1800"", ""supercombo"": ""1800"", ""supercombo_raw"": ""1800""}, ""recovery"": {""comparable"": true, ""match"": true, ""official"": ""40"", ""official_raw"": ""40"", ""supercombo"": ""40"", ""supercombo_raw"": ""40""}, ""startup"": {""comparable"": true, ""match"": true, ""official"": ""10"", ""official_raw"": ""10"", ""supercombo"": ""10"", ""supercombo_raw"": ""10""}}",,,,,Supers,super,kimberly_236236k_0stock,236236K,Bushin Beats,1800,10,15,40,66,KD +22,-25,LH,-,,500,30% Minimum,KD +22,-39,,,,,,16,13,2500,5000,,-10000,-10000,1-12 Strike/Throw,Break,,3.564 (1.678),,1,100,100,,,,"SF6_Kimberly_236236k.png, SF6_Kimberly_236236k_2.png",SF6_Kimberly_236236k_hitbox.png,Travels ~75% screen length; does not throw spraycan without holding the button
4,スーパーアーツ,70,SA1 武神乱拍子・雷譜,（細工手裏剣ストックが1以上で） key-d key-dr key-r key-d key-dr key-r key-plus icon_kick ホールド,"[{""type"": ""text"", ""value"": ""SA1 武神乱拍子・雷譜""}, {""type"": ""text"", ""value"": ""（細工手裏剣ストックが1以上で）""}, {""type"": ""image"", ""value"": ""key-d"", ""src"": ""/6/assets/images/common/controller/key-d.png"", ""resolved_src"": ""https://www.streetfighter.com/6/assets/images/common/controller/key-d.png"", ""class_name"": """"}, {""type"": ""image"", ""value"": ""key-dr"", ""src"": ""/6/assets/images/common/controller/key-dr.png"", ""resolved_src"": ""https://www.streetfighter.com/6/assets/images/common/controller/key-dr.png"", ""class_name"": """"}, {""type"": ""image"", ""value"": ""key-r"", ""src"": ""/6/assets/images/common/controller/key-r.png"", ""resolved_src"": ""https://www.streetfighter.com/6/assets/images/common/controller/key-r.png"", ""class_name"": """"}, {""type"": ""image"", ""value"": ""key-d"", ""src"": ""/6/assets/images/common/controller/key-d.png"", ""resolved_src"": ""https://www.streetfighter.com/6/assets/images/common/controller/key-d.png"", ""class_name"": """"}, {""type"": ""image"", ""value"": ""key-dr"", ""src"": ""/6/assets/images/common/controller/key-dr.png"", ""resolved_src"": ""https://www.streetfighter.com/6/assets/images/common/controller/key-dr.png"", ""class_name"": """"}, {""type"": ""image"", ""value"": ""key-r"", ""src"": ""/6/assets/images/common/controller/key-r.png"", ""resolved_src"": ""https://www.streetfighter.com/6/assets/images/common/controller/key-r.png"", ""class_name"": """"}, {""type"": ""image"", ""value"": ""key-plus"", ""src"": ""/6/assets/images/common/controller/key-plus.png"", ""resolved_src"": ""https://www.streetfighter.com/6/assets/images/common/controller/key-plus.png"", ""class_name"": """"}, {""type"": ""image"", ""value"": ""icon_kick"", ""src"": ""/6/assets/images/common/controller/icon_kick.png"", ""resolved_src"": ""https://www.streetfighter.com/6/assets/images/common/controller/icon_kick.png"", ""class_name"": """"}, {""type"": ""text"", ""value"": ""ホールド""}, {""type"": ""separator"", ""value"": ""|""}]",10,10-24,40,D,-25,,2200,,0,-2500,-5001,0,上,1-14F 打撃・投げに対して無敵 細工手裏剣ストックを1消費 最低保障ダメージ30％ カウンター/パニッシュカウンターで数値が変動しない,enriched_review_required,basic_field_conflict:damage;supercombo_row_reused,matched,exact_input+family_input+same_family+category_move_type+startup_match+active_duration_match+recovery_match,1,damage,"{""active_duration"": {""comparable"": true, ""match"": true, ""official"": ""15"", ""official_raw"": ""10-24"", ""supercombo"": ""15"", ""supercombo_raw"": ""15""}, ""damage"": {""comparable"": true, ""match"": false, ""official"": ""2200"", ""official_raw"": ""2200"", ""supercombo"": ""1800"", ""supercombo_raw"": ""1800""}, ""recovery"": {""comparable"": true, ""match"": true, ""official"": ""40"", ""official_raw"": ""40"", ""supercombo"": ""40"", ""supercombo_raw"": ""40""}, ""startup"": {""comparable"": true, ""match"": true, ""official"": ""10"", ""official_raw"": ""10"", ""supercombo"": ""10"", ""supercombo_raw"": ""10""}}",,,,,Supers,super,kimberly_236236k_0stock,236236K,Bushin Beats,1800,10,15,40,66,KD +22,-25,LH,-,,500,30% Minimum,KD +22,-39,,,,,,16,13,2500,5000,,-10000,-10000,1-12 Strike/Throw,Break,,3.564 (1.678),,1,100,100,,,,"SF6_Kimberly_236236k.png, SF6_Kimberly_236236k_2.png",SF6_Kimberly_236236k_hitbox.png,Travels ~75% screen length; does not throw spraycan without holding the button
