category_order,category,row_order,move_name,input_raw_display,input_token_json,startup,active,recovery,on_hit,on_block,cancel,damage,combo_scaling,drive_gain_on_hit,drive_loss_on_block,drive_loss_on_punish_counter,sa_gain,attribute,notes,enrichment_status,enrichment_review_flags,supercombo_match_status,supercombo_match_method,supercombo_candidate_count,supercombo_field_conflicts,supercombo_field_comparisons_json,human_review_status,human_review_decision,human_review_value_policy,human_review_note,supercombo_section,supercombo_move_type,supercombo_move_id,supercombo_input,supercombo_name,supercombo_damage,supercombo_startup,supercombo_active,supercombo_recovery,supercombo_total,supercombo_hit_advantage,supercombo_block_advantage,supercombo_guard,supercombo_cancel,supercombo_hitconfirm,supercombo_chip,supercombo_damage_scaling,supercombo_punish_advantage,supercombo_perfect_parry_advantage,supercombo_drive_rush_cancel_on_hit,supercombo_drive_rush_cancel_on_block,supercombo_after_drive_rush_on_hit,supercombo_after_drive_rush_on_block,supercombo_hitstun,supercombo_blockstun,supercombo_hitstop,supercombo_drive_damage_block,supercombo_drive_damage_hit,supercombo_drive_gain,supercombo_super_gain_hit,supercombo_super_gain_block,supercombo_invuln,supercombo_armor,supercombo_airborne,supercombo_attack_range,supercombo_range_notes,supercombo_juggle_start,supercombo_juggle_increase,supercombo_juggle_limit,supercombo_projectile_speed,supercombo_pushback_hit,supercombo_pushback_block,supercombo_images,supercombo_hitboxes,supercombo_notes
1,通常技,1,立ち弱P（首甲殺）,icon_punch_l 弱,"[{""type"": ""text"", ""value"": ""立ち弱P（首甲殺）""}, {""type"": ""image"", ""value"": ""icon_punch_l"", ""src"": ""/6/assets/images/common/controller/icon_punch_l.png"", ""resolved_src"": ""https://www.streetfighter.com/6/assets/images/common/controller/icon_punch_l.png"", ""class_name"": """"}, {""type"": ""text"", ""value"": ""弱""}, {""type"": ""separator"", ""value"": ""|""}]",4,4-7,7,5,-2,C,300,始動補正20%,250,-500,-2000,300,上,連打キャンセル対応,enriched_review_required,supercombo_row_reused,matched,exact_input+family_input+same_family+category_move_type+startup_match+active_duration_match+recovery_match+damage_match,1,,"{""active_duration"": {""comparable"": true, ""match"": true, ""official"": ""4"", ""official_raw"": ""4-7"", ""supercombo"": ""4"", ""supercombo_raw"": ""4""}, ""damage"": {""comparable"": true, ""match"": true, ""official"": ""300"", ""official_raw"": ""300"", ""supercombo"": ""300"", ""supercombo_raw"": ""300""}, ""recovery"": {""comparable"": true, ""match"": true, ""official"": ""7"", ""official_raw"": ""7"", ""supercombo"": ""7"", ""supercombo_raw"": ""7""}, ""startup"": {""comparable"": true, ""match"": true, ""official"": ""4"", ""official_raw"": ""4"", ""supercombo"": ""4"", ""supercombo_raw"": ""4""}}",,,,,Normals and Target Combos,ground_normal,Juri_5lp,5LP,Standing Light Punch,300,4,4,7,14,+5,-2,LH,Chn Sp SA,14,,20% Starter,+9,-9,+4,-3,+9,+2,16,9,9,500,[2000],250,300 (210),150 (75),,,,0.85,,1,1,0,,0.319,0.333,SF6_Juri_5lp.png,SF6_Juri_5lp_hitbox.png,Chains into 5LP/2LP/2LK; high active frame count makes it a useful meaty (up to +8/+1); SA2 cancel: +8/+1; DR cancel is delayed until after 3rd active frame
1,通常技,12,[チェーンコンボ]立ち強K（空耀脚）,icon_kick_h 強,"[{""type"": ""text"", ""value"": ""[チェーンコンボ]立ち強K（空耀脚）""}, {""type"": ""image"", ""value"": ""icon_kick_h"", ""src"": ""/6/assets/images/common/controller/icon_kick_h.png"", ""resolved_src"": ""https://www.streetfighter.com/6/assets/images/common/controller/icon_kick_h.png"", ""class_name"": """"}, {""type"": ""text"", ""value"": ""強""}, {""type"": ""separator"", ""value"": ""|""}]",17,17-20,19,D,-3,C,700,始動補正20%,1000,-1500,-2500,0,上,,enriched_review_required,basic_field_conflict:damage;supercombo_row_reused,matched,exact_input+family_input+same_family+category_move_type+startup_match+active_duration_match+recovery_match,1,damage,"{""active_duration"": {""comparable"": true, ""match"": true, ""official"": ""4"", ""official_raw"": ""17-20"", ""supercombo"": ""4"", ""supercombo_raw"": ""4""}, ""damage"": {""comparable"": true, ""match"": false, ""official"": ""700"", ""official_raw"": ""700"", ""supercombo"": ""900"", ""supercombo_raw"": ""900""}, ""recovery"": {""comparable"": true, ""match"": true, ""official"": ""19"", ""official_raw"": ""19"", ""supercombo"": ""19"", ""supercombo_raw"": ""19""}, ""startup"": {""comparable"": true, ""match"": true, ""official"": ""17"", ""official_raw"": ""17"", ""supercombo"": ""17"", ""supercombo_raw"": ""17""}}",,,,,Normals and Target Combos,ground_normal,Juri_5hk,5HK,Standing Heavy Kick,900,17,4,19,39,+2(+5),-3(0),LH,-,,,20% Starter,KD +42(+45) Launch,-21(-18),,,+6(+9),+1(+4),25,20,13,6000,[10000],4000,1000 (700),500 (250),,,,2.264 (2.19),,1 PC Ground [1 CH/PC Air],1,0,,,,SF6_Juri_5hk.png,SF6_Juri_5hk_hitbox.png,Not airborne despite the animation; Counter-Hit/Punish Counter puts airborne opponents into limited juggle state; Punish Counter also puts grounded opponents into limited juggle state with a follow-up juggle; long range and safe on block makes it great in neutral; better frame advantage when well spaced (very difficult to connect with the final active frame); extends a hurtbox 1f before active that is vulnerable to projectiles
1,通常技,13,しゃがみ弱P（狙腓打）,key-d key-plus icon_punch_l 弱,"[{""type"": ""text"", ""value"": ""しゃがみ弱P（狙腓打）""}, {""type"": ""image"", ""value"": ""key-d"", ""src"": ""/6/assets/images/common/controller/key-d.png"", ""resolved_src"": ""https://www.streetfighter.com/6/assets/images/common/controller/key-d.png"", ""class_name"": """"}, {""type"": ""image"", ""value"": ""key-plus"", ""src"": ""/6/assets/images/common/controller/key-plus.png"", ""resolved_src"": ""https://www.streetfighter.com/6/assets/images/common/controller/key-plus.png"", ""class_name"": """"}, {""type"": ""image"", ""value"": ""icon_punch_l"", ""src"": ""/6/assets/images/common/controller/icon_punch_l.png"", ""resolved_src"": ""https://www.streetfighter.com/6/assets/images/common/controller/icon_punch_l.png"", ""class_name"": """"}, {""type"": ""text"", ""value"": ""弱""}, {""type"": ""separator"", ""value"": ""|""}]",4,4-6,8,4,-1,C,300,始動補正20%,250,-500,-2000,300,上,連打キャンセル対応,enriched_review_required,supercombo_row_reused,matched,exact_input+family_input+same_family+category_move_type+startup_match+active_duration_match+recovery_match+damage_match,1,,"{""active_duration"": {""comparable"": true, ""match"": true, ""official"": ""3"", ""official_raw"": ""4-6"", ""supercombo"": ""3"", ""supercombo_raw"": ""3""}, ""damage"": {""comparable"": true, ""match"": true, ""official"": ""300"", ""official_raw"": ""300"", ""supercombo"": ""300"", ""supercombo_raw"": ""300""}, ""recovery"": {""comparable"": true, ""match"": true, ""official"": ""8"", ""official_raw"": ""8"", ""supercombo"": ""8"", ""supercombo_raw"": ""8""}, ""startup"": {""comparable"": true, ""match"": true, ""official"": ""4"", ""official_raw"": ""4"", ""supercombo"": ""4"", ""supercombo_raw"": ""4""}}",,,,,Normals and Target Combos,ground_normal,Juri_2lp,2LP,Crouching Light Punch,300,4,3,8,14,+4,-1,LH,Chn Sp SA,13,,20% Starter,+8,-9,+4,-1,+8,+3,15,10,9,500,[2000],250,300 (210),150 (75),,,,0.92,,1,1,0,,0.320,0.330,SF6_Juri_2lp.png,SF6_Juri_2lp_hitbox.png,Chains into 5LP/2LP/2LK; SA2 cancel: +7/+2; DR cancel is delayed until after 2nd active frame
1,通常技,14,[チェーンコンボ]しゃがみ弱P（狙腓打）,key-d key-plus icon_punch_l 弱,"[{""type"": ""text"", ""value"": ""[チェーンコンボ]しゃがみ弱P（狙腓打）""}, {""type"": ""image"", ""value"": ""key-d"", ""src"": ""/6/assets/images/common/controller/key-d.png"", ""resolved_src"": ""https://www.streetfighter.com/6/assets/images/common/controller/key-d.png"", ""class_name"": """"}, {""type"": ""image"", ""value"": ""key-plus"", ""src"": ""/6/assets/images/common/controller/key-plus.png"", ""resolved_src"": ""https://www.streetfighter.com/6/assets/images/common/controller/key-plus.png"", ""class_name"": """"}, {""type"": ""image"", ""value"": ""icon_punch_l"", ""src"": ""/6/assets/images/common/controller/icon_punch_l.png"", ""resolved_src"": ""https://www.streetfighter.com/6/assets/images/common/controller/icon_punch_l.png"", ""class_name"": """"}, {""type"": ""text"", ""value"": ""弱""}, {""type"": ""separator"", ""value"": ""|""}]",4,4-6,8,4,-1,C,100,始動補正20%,62,-125,-500,0,上,連打キャンセル対応 空中ヒット時吹き飛びダウン,enriched_review_required,basic_field_conflict:damage;supercombo_row_reused,matched,exact_input+family_input+same_family+category_move_type+startup_match+active_duration_match+recovery_match,1,damage,"{""active_duration"": {""comparable"": true, ""match"": true, ""official"": ""3"", ""official_raw"": ""4-6"", ""supercombo"": ""3"", ""supercombo_raw"": ""3""}, ""damage"": {""comparable"": true, ""match"": false, ""official"": ""100"", ""official_raw"": ""100"", ""supercombo"": ""300"", ""supercombo_raw"": ""300""}, ""recovery"": {""comparable"": true, ""match"": true, ""official"": ""8"", ""official_raw"": ""8"", ""supercombo"": ""8"", ""supercombo_raw"": ""8""}, ""startup"": {""comparable"": true, ""match"": true, ""official"": ""4"", ""official_raw"": ""4"", ""supercombo"": ""4"", ""supercombo_raw"": ""4""}}",,,,,Normals and Target Combos,ground_normal,Juri_2lp,2LP,Crouching Light Punch,300,4,3,8,14,+4,-1,LH,Chn Sp SA,13,,20% Starter,+8,-9,+4,-1,+8,+3,15,10,9,500,[2000],250,300 (210),150 (75),,,,0.92,,1,1,0,,0.320,0.330,SF6_Juri_2lp.png,SF6_Juri_2lp_hitbox.png,Chains into 5LP/2LP/2LK; SA2 cancel: +7/+2; DR cancel is delayed until after 2nd active frame
1,通常技,15,しゃがみ弱K（踵打）,key-d key-plus icon_kick_l 弱,"[{""type"": ""text"", ""value"": ""しゃがみ弱K（踵打）""}, {""type"": ""image"", ""value"": ""key-d"", ""src"": ""/6/assets/images/common/controller/key-d.png"", ""resolved_src"": ""https://www.streetfighter.com/6/assets/images/common/controller/key-d.png"", ""class_name"": """"}, {""type"": ""image"", ""value"": ""key-plus"", ""src"": ""/6/assets/images/common/controller/key-plus.png"", ""resolved_src"": ""https://www.streetfighter.com/6/assets/images/common/controller/key-plus.png"", ""class_name"": """"}, {""type"": ""image"", ""value"": ""icon_kick_l"", ""src"": ""/6/assets/images/common/controller/icon_kick_l.png"", ""resolved_src"": ""https://www.streetfighter.com/6/assets/images/common/controller/icon_kick_l.png"", ""class_name"": """"}, {""type"": ""text"", ""value"": ""弱""}, {""type"": ""separator"", ""value"": ""|""}]",5,5-7,8,3,-1,,200,始動補正20%,250,-500,-2000,300,下,連打キャンセル対応,enriched_review_required,supercombo_row_reused,matched,exact_input+family_input+same_family+category_move_type+startup_match+active_duration_match+recovery_match+damage_match,1,,"{""active_duration"": {""comparable"": true, ""match"": true, ""official"": ""3"", ""official_raw"": ""5-7"", ""supercombo"": ""3"", ""supercombo_raw"": ""3""}, ""damage"": {""comparable"": true, ""match"": true, ""official"": ""200"", ""official_raw"": ""200"", ""supercombo"": ""200"", ""supercombo_raw"": ""200""}, ""recovery"": {""comparable"": true, ""match"": true, ""official"": ""8"", ""official_raw"": ""8"", ""supercombo"": ""8"", ""supercombo_raw"": ""8""}, ""startup"": {""comparable"": true, ""match"": true, ""official"": ""5"", ""official_raw"": ""5"", ""supercombo"": ""5"", ""supercombo_raw"": ""5""}}",,,,,Normals and Target Combos,ground_normal,Juri_2lk,2LK,Crouching Light Kick,200,5,3,8,15,+3,-1,L,Chn,,,20% Starter,+7,-9,,,+7,+3,14,10,9,500,[2000],250,300 (210),150 (75),,,,0.97,,1,1,0,,,,SF6_Juri_2lk.png,SF6_Juri_2lk_hitbox.png,Chains into 5LP/2LP/2LK; becomes fully cancelable during Feng Shui Engine
1,通常技,16,[チェーンコンボ]しゃがみ弱K（踵打）,key-d key-plus icon_kick_l 弱,"[{""type"": ""text"", ""value"": ""[チェーンコンボ]しゃがみ弱K（踵打）""}, {""type"": ""image"", ""value"": ""key-d"", ""src"": ""/6/assets/images/common/controller/key-d.png"", ""resolved_src"": ""https://www.streetfighter.com/6/assets/images/common/controller/key-d.png"", ""class_name"": """"}, {""type"": ""image"", ""value"": ""key-plus"", ""src"": ""/6/assets/images/common/controller/key-plus.png"", ""resolved_src"": ""https://www.streetfighter.com/6/assets/images/common/controller/key-plus.png"", ""class_name"": """"}, {""type"": ""image"", ""value"": ""icon_kick_l"", ""src"": ""/6/assets/images/common/controller/icon_kick_l.png"", ""resolved_src"": ""https://www.streetfighter.com/6/assets/images/common/controller/icon_kick_l.png"", ""class_name"": """"}, {""type"": ""text"", ""value"": ""弱""}, {""type"": ""separator"", ""value"": ""|""}]",5,5-7,8,3,-1,C,100,始動補正20%,62,-125,-500,0,下,連打キャンセル対応 空中ヒット時吹き飛びダウン,enriched_review_required,basic_field_conflict:damage;supercombo_row_reused,matched,exact_input+family_input+same_family+category_move_type+startup_match+active_duration_match+recovery_match,1,damage,"{""active_duration"": {""comparable"": true, ""match"": true, ""official"": ""3"", ""official_raw"": ""5-7"", ""supercombo"": ""3"", ""supercombo_raw"": ""3""}, ""damage"": {""comparable"": true, ""match"": false, ""official"": ""100"", ""official_raw"": ""100"", ""supercombo"": ""200"", ""supercombo_raw"": ""200""}, ""recovery"": {""comparable"": true, ""match"": true, ""official"": ""8"", ""official_raw"": ""8"", ""supercombo"": ""8"", ""supercombo_raw"": ""8""}, ""startup"": {""comparable"": true, ""match"": true, ""official"": ""5"", ""official_raw"": ""5"", ""supercombo"": ""5"", ""supercombo_raw"": ""5""}}",,,,,Normals and Target Combos,ground_normal,Juri_2lk,2LK,Crouching Light Kick,200,5,3,8,15,+3,-1,L,Chn,,,20% Starter,+7,-9,,,+7,+3,14,10,9,500,[2000],250,300 (210),150 (75),,,,0.97,,1,1,0,,,,SF6_Juri_2lk.png,SF6_Juri_2lk_hitbox.png,Chains into 5LP/2LP/2LK; becomes fully cancelable during Feng Shui Engine
1,通常技,17,しゃがみ中P（妖撞）,key-d key-plus icon_punch_m 中,"[{""type"": ""text"", ""value"": ""しゃがみ中P（妖撞）""}, {""type"": ""image"", ""value"": ""key-d"", ""src"": ""/6/assets/images/common/controller/key-d.png"", ""resolved_src"": ""https://www.streetfighter.com/6/assets/images/common/controller/key-d.png"", ""class_name"": """"}, {""type"": ""image"", ""value"": ""key-plus"", ""src"": ""/6/assets/images/common/controller/key-plus.png"", ""resolved_src"": ""https://www.streetfighter.com/6/assets/images/common/controller/key-plus.png"", ""class_name"": """"}, {""type"": ""image"", ""value"": ""icon_punch_m"", ""src"": ""/6/assets/images/common/controller/icon_punch_m.png"", ""resolved_src"": ""https://www.streetfighter.com/6/assets/images/common/controller/icon_punch_m.png"", ""class_name"": """"}, {""type"": ""text"", ""value"": ""中""}, {""type"": ""separator"", ""value"": ""|""}]",6,6-9,14,5,-2,C,600,,1500,-3000,-4000,500,上,空振り時硬直1F増加,enriched_review_required,condition_dependent_supercombo_field:recovery;uncomparable_basic_field:recovery;supercombo_row_reused,matched,exact_input+family_input+same_family+category_move_type+startup_match+active_duration_match+damage_match,1,,"{""active_duration"": {""comparable"": true, ""match"": true, ""official"": ""4"", ""official_raw"": ""6-9"", ""supercombo"": ""4"", ""supercombo_raw"": ""4""}, ""damage"": {""comparable"": true, ""match"": true, ""official"": ""600"", ""official_raw"": ""600"", ""supercombo"": ""600"", ""supercombo_raw"": ""600""}, ""recovery"": {""comparable"": false, ""official"": ""14"", ""official_raw"": ""14"", ""reason"": ""condition_dependent_supercombo_field"", ""supercombo"": ""14"", ""supercombo_raw"": ""14(15)""}, ""startup"": {""comparable"": true, ""match"": true, ""official"": ""6"", ""official_raw"": ""6"", ""supercombo"": ""6"", ""supercombo_raw"": ""6""}}",,,,,Normals and Target Combos,ground_normal,Juri_2mp,2MP,Crouching Medium Punch,600,6,4,14(15),23(24),+5,-2,LH,Sp SA,16,,,+9,-16,+13,+6,+9,+2,23,16,11,3000,[4000],1500,500 (350),250 (125),,,,1.12,,1,1,0,,,,SF6_Juri_2mp.png,SF6_Juri_2mp_hitbox.png,1f extra recovery on whiff and extends a wider hurtbox until the end of recovery; good combo tool and useful when buffered in neutral; good anti-air for horizontal approaches (hitbox is above her extended fist); SA2 cancel: +15/+8
1,通常技,18,[チェーンコンボ]しゃがみ中P（妖撞）,key-d key-plus icon_punch_m 中,"[{""type"": ""text"", ""value"": ""[チェーンコンボ]しゃがみ中P（妖撞）""}, {""type"": ""image"", ""value"": ""key-d"", ""src"": ""/6/assets/images/common/controller/key-d.png"", ""resolved_src"": ""https://www.streetfighter.com/6/assets/images/common/controller/key-d.png"", ""class_name"": """"}, {""type"": ""image"", ""value"": ""key-plus"", ""src"": ""/6/assets/images/common/controller/key-plus.png"", ""resolved_src"": ""https://www.streetfighter.com/6/assets/images/common/controller/key-plus.png"", ""class_name"": """"}, {""type"": ""image"", ""value"": ""icon_punch_m"", ""src"": ""/6/assets/images/common/controller/icon_punch_m.png"", ""resolved_src"": ""https://www.streetfighter.com/6/assets/images/common/controller/icon_punch_m.png"", ""class_name"": """"}, {""type"": ""text"", ""value"": ""中""}, {""type"": ""separator"", ""value"": ""|""}]",6,6-9,14,5,-2,C,400,,375,-750,-1000,0,上,空振り時硬直1F増加 空中ヒット時吹き飛びダウン,enriched_review_required,basic_field_conflict:damage;condition_dependent_supercombo_field:recovery;uncomparable_basic_field:recovery;supercombo_row_reused,matched,exact_input+family_input+same_family+category_move_type+startup_match+active_duration_match,1,damage,"{""active_duration"": {""comparable"": true, ""match"": true, ""official"": ""4"", ""official_raw"": ""6-9"", ""supercombo"": ""4"", ""supercombo_raw"": ""4""}, ""damage"": {""comparable"": true, ""match"": false, ""official"": ""400"", ""official_raw"": ""400"", ""supercombo"": ""600"", ""supercombo_raw"": ""600""}, ""recovery"": {""comparable"": false, ""official"": ""14"", ""official_raw"": ""14"", ""reason"": ""condition_dependent_supercombo_field"", ""supercombo"": ""14"", ""supercombo_raw"": ""14(15)""}, ""startup"": {""comparable"": true, ""match"": true, ""official"": ""6"", ""official_raw"": ""6"", ""supercombo"": ""6"", ""supercombo_raw"": ""6""}}",,,,,Normals and Target Combos,ground_normal,Juri_2mp,2MP,Crouching Medium Punch,600,6,4,14(15),23(24),+5,-2,LH,Sp SA,16,,,+9,-16,+13,+6,+9,+2,23,16,11,3000,[4000],1500,500 (350),250 (125),,,,1.12,,1,1,0,,,,SF6_Juri_2mp.png,SF6_Juri_2mp_hitbox.png,1f extra recovery on whiff and extends a wider hurtbox until the end of recovery; good combo tool and useful when buffered in neutral; good anti-air for horizontal approaches (hitbox is above her extended fist); SA2 cancel: +15/+8
1,通常技,19,しゃがみ中K（剥影脚）,key-d key-plus icon_kick_m 中,"[{""type"": ""text"", ""value"": ""しゃがみ中K（剥影脚）""}, {""type"": ""image"", ""value"": ""key-d"", ""src"": ""/6/assets/images/common/controller/key-d.png"", ""resolved_src"": ""https://www.streetfighter.com/6/assets/images/common/controller/key-d.png"", ""class_name"": """"}, {""type"": ""image"", ""value"": ""key-plus"", ""src"": ""/6/assets/images/common/controller/key-plus.png"", ""resolved_src"": ""https://www.streetfighter.com/6/assets/images/common/controller/key-plus.png"", ""class_name"": """"}, {""type"": ""image"", ""value"": ""icon_kick_m"", ""src"": ""/6/assets/images/common/controller/icon_kick_m.png"", ""resolved_src"": ""https://www.streetfighter.com/6/assets/images/common/controller/icon_kick_m.png"", ""class_name"": """"}, {""type"": ""text"", ""value"": ""中""}, {""type"": ""separator"", ""value"": ""|""}]",8,8-10,19,1,-6,C,500,始動補正20%,1000,-2000,-4000,600,下,,enriched_review_required,supercombo_row_reused,matched,exact_input+family_input+same_family+category_move_type+startup_match+active_duration_match+recovery_match+damage_match,1,,"{""active_duration"": {""comparable"": true, ""match"": true, ""official"": ""3"", ""official_raw"": ""8-10"", ""supercombo"": ""3"", ""supercombo_raw"": ""3""}, ""damage"": {""comparable"": true, ""match"": true, ""official"": ""500"", ""official_raw"": ""500"", ""supercombo"": ""500"", ""supercombo_raw"": ""500""}, ""recovery"": {""comparable"": true, ""match"": true, ""official"": ""19"", ""official_raw"": ""19"", ""supercombo"": ""19"", ""supercombo_raw"": ""19""}, ""startup"": {""comparable"": true, ""match"": true, ""official"": ""8"", ""official_raw"": ""8"", ""supercombo"": ""8"", ""supercombo_raw"": ""8""}}",,,,,Normals and Target Combos,ground_normal,Juri_2mk,2MK,Crouching Medium Kick,500,8,3,19,29,+1,-6,L,Sp SA,13,,20% Starter,+5,-20,+11,+4,+5,-2,23,16,9,2000,[4000],1000,600 (420),300 (150),,,,1.517 (1.446),1st active frame: 1.446,1,1,0,,,,SF6_Juri_2mk.png,SF6_Juri_2mk_hitbox.png,Excellent range for a cancelable low poke in neutral; SA2 cancel: +15/+8; Range: 1.517 (1st frame: 1.446); DR cancel is delayed until after active frames; has an extended hurtbox on whiff until the end of recovery
1,通常技,20,[チェーンコンボ]しゃがみ中K（剥影脚）,key-d key-plus icon_kick_m 中,"[{""type"": ""text"", ""value"": ""[チェーンコンボ]しゃがみ中K（剥影脚）""}, {""type"": ""image"", ""value"": ""key-d"", ""src"": ""/6/assets/images/common/controller/key-d.png"", ""resolved_src"": ""https://www.streetfighter.com/6/assets/images/common/controller/key-d.png"", ""class_name"": """"}, {""type"": ""image"", ""value"": ""key-plus"", ""src"": ""/6/assets/images/common/controller/key-plus.png"", ""resolved_src"": ""https://www.streetfighter.com/6/assets/images/common/controller/key-plus.png"", ""class_name"": """"}, {""type"": ""image"", ""value"": ""icon_kick_m"", ""src"": ""/6/assets/images/common/controller/icon_kick_m.png"", ""resolved_src"": ""https://www.streetfighter.com/6/assets/images/common/controller/icon_kick_m.png"", ""class_name"": """"}, {""type"": ""text"", ""value"": ""中""}, {""type"": ""separator"", ""value"": ""|""}]",8,8-10,19,1,-6,C,300,始動補正20%,250,-500,-1000,0,下,空中ヒット時吹き飛びダウン,enriched_review_required,basic_field_conflict:damage;supercombo_row_reused,matched,exact_input+family_input+same_family+category_move_type+startup_match+active_duration_match+recovery_match,1,damage,"{""active_duration"": {""comparable"": true, ""match"": true, ""official"": ""3"", ""official_raw"": ""8-10"", ""supercombo"": ""3"", ""supercombo_raw"": ""3""}, ""damage"": {""comparable"": true, ""match"": false, ""official"": ""300"", ""official_raw"": ""300"", ""supercombo"": ""500"", ""supercombo_raw"": ""500""}, ""recovery"": {""comparable"": true, ""match"": true, ""official"": ""19"", ""official_raw"": ""19"", ""supercombo"": ""19"", ""supercombo_raw"": ""19""}, ""startup"": {""comparable"": true, ""match"": true, ""official"": ""8"", ""official_raw"": ""8"", ""supercombo"": ""8"", ""supercombo_raw"": ""8""}}",,,,,Normals and Target Combos,ground_normal,Juri_2mk,2MK,Crouching Medium Kick,500,8,3,19,29,+1,-6,L,Sp SA,13,,20% Starter,+5,-20,+11,+4,+5,-2,23,16,9,2000,[4000],1000,600 (420),300 (150),,,,1.517 (1.446),1st active frame: 1.446,1,1,0,,,,SF6_Juri_2mk.png,SF6_Juri_2mk_hitbox.png,Excellent range for a cancelable low poke in neutral; SA2 cancel: +15/+8; Range: 1.517 (1st frame: 1.446); DR cancel is delayed until after active frames; has an extended hurtbox on whiff until the end of recovery
1,通常技,21,しゃがみ強P（穿開脚）,key-d key-plus icon_punch_h 強,"[{""type"": ""text"", ""value"": ""しゃがみ強P（穿開脚）""}, {""type"": ""image"", ""value"": ""key-d"", ""src"": ""/6/assets/images/common/controller/key-d.png"", ""resolved_src"": ""https://www.streetfighter.com/6/assets/images/common/controller/key-d.png"", ""class_name"": """"}, {""type"": ""image"", ""value"": ""key-plus"", ""src"": ""/6/assets/images/common/controller/key-plus.png"", ""resolved_src"": ""https://www.streetfighter.com/6/assets/images/common/controller/key-plus.png"", ""class_name"": """"}, {""type"": ""image"", ""value"": ""icon_punch_h"", ""src"": ""/6/assets/images/common/controller/icon_punch_h.png"", ""resolved_src"": ""https://www.streetfighter.com/6/assets/images/common/controller/icon_punch_h.png"", ""class_name"": """"}, {""type"": ""text"", ""value"": ""強""}, {""type"": ""separator"", ""value"": ""|""}]",8,8-11,23,3,-11,C,900,,2000,-5000,-8000,1000,上,強制立ち効果 空中パニッシュカウンター時吹き飛びダウン,enriched_review_required,supercombo_row_reused,matched,exact_input+family_input+same_family+category_move_type+startup_match+active_duration_match+recovery_match+damage_match,1,,"{""active_duration"": {""comparable"": true, ""match"": true, ""official"": ""4"", ""official_raw"": ""8-11"", ""supercombo"": ""4"", ""supercombo_raw"": ""4""}, ""damage"": {""comparable"": true, ""match"": true, ""official"": ""900"", ""official_raw"": ""900"", ""supercombo"": ""900"", ""supercombo_raw"": ""900""}, ""recovery"": {""comparable"": true, ""match"": true, ""official"": ""23"", ""official_raw"": ""23"", ""supercombo"": ""23"", ""supercombo_raw"": ""23""}, ""startup"": {""comparable"": true, ""match"": true, ""official"": ""8"", ""official_raw"": ""8"", ""supercombo"": ""8"", ""supercombo_raw"": ""8""}}",,,,,Normals and Target Combos,ground_normal,Juri_2hp,2HP,Crouching Heavy Punch,900,8,4,23,34,+3,-11,LH,Sp SA,18,,,+7,-25,+20,+6,+7,-7,30,16,13,5000,[8000],2000,1000 (700),500 (250),,,,0.873,,1,1,0,,,,SF6_Juri_2hp.png,SF6_Juri_2hp_hitbox.png,Forces stand on hit; great anti-air but cannot hit cross-up (upward leg hurtbox is anti-air invincible on frames 8-15); Punish Counter puts airborne opponents into spinning free juggle state; all active frames are cancelable; powerful combo starter after a canceled Drive Rush hitconfirm; SA2 cancel: +22/+8
